author,comment,publishedAt,likeCount
@hlmi04,Akhirnya LoL,2021-04-05T07:19:32Z,0
@faridmorwest,Itu software buat monitoring fps itu apa?,2021-04-05T07:13:13Z,0
@aminsubektiawan9955,"Masih kalah sama Sony XZ2 Docomo, Antutu 370 ribu hahaha",2021-04-05T07:03:47Z,0
@Simon-qg9zy,Kan beda chipset bang.,2021-04-05T14:38:00Z,0
@joypopz2267,Chipset troossss,2021-05-02T12:04:50Z,0
@Alifnaufalp,Bahas laptop omen 15 yg rtx om ded,2021-04-05T06:59:26Z,0
@satriapratama5948,"mntap om Ded
review'y 👍👍👍👍👍",2021-04-05T06:41:14Z,0
@ryoalvin,"Hasil foto kamera a52 kalo di zoom katanya pecah,bener ga bang?",2021-04-05T06:39:21Z,0
@juliannugroho912,Nonton review A52 pake A52 😅,2021-04-05T06:29:53Z,0
@muhammadtaufiq7387,Mantab dong....,2021-04-05T06:26:28Z,0
@folk.s,"Nontonin gaming test, jd rindu vainglory :"")",2021-04-05T06:12:17Z,0
@donydwi2002,Kok aku a52 udah dapat smooth ultra ya pubgm nya nda pake apapa,2021-04-05T06:08:59Z,0
@Simon-qg9zy,Kan emang mentoknya segitu aja. Chipset aja pake Snapdragon 720G,2021-04-05T14:44:41Z,0
@akrgaming9069,mending MI10T atau Poco F3,2021-04-05T06:03:41Z,1
@deniko9856,"Alhamdulillah Snapdragon 7++ di pubg belum bisa smooth extreme, Samsung a series, MI 11 lite dll.
Gw yang make snapdragon 845(Sony xz2) masih seneng.
Kalo sampe snap7++ bisa smooth extreme/90fps ngg Adil bgt sih!!!!, (kalau mau smooth extreme atau 90fps ya make config, gfx tool).",2021-04-05T06:00:17Z,1
@AganKrempengreborn,"Samsung a52s udah bisa tuh 😁, 778g",2021-12-07T19:26:30Z,0
@rvannord,"main genshin impact panas?, tinggal celupin ke air",2021-04-05T05:54:40Z,8
@laluikchannel4742,Wkwk ga kepikiran aku njir,2021-04-21T06:25:50Z,0
@m.ghofarprayata2143,Kata orang nanti ngembun gan,2021-04-22T13:56:05Z,0
@ridoduata4351,Redmi note 10 pro lebih ngiler dari harga,2021-04-05T05:54:07Z,0
@Goblinnnnn,Realme 8pro dong pingin beli tpi pingin liat reviewnya dulu 😀,2021-04-05T05:47:11Z,0
@ytzhen1722,Om coba mi 10t dong,2021-04-05T05:32:09Z,0
@muchamadramadhan3119,"Keren ini review nya, Goks abis. Niat banget review nya 👍👍👍",2021-04-05T05:31:50Z,0
@dhewirahmah6014,"betah nonton, review lengkap banget , terimakasih jagat review ...",2021-04-05T05:28:07Z,1
@gameerror7569,"ini yang ditunggu2 sejak 2020 kemaren, penerus A5 2016 gua yang masih dipake sampai sekarang..... mengharapkan tes gaming ditekankan sampai 10 game, eh tau2 udah 25+ aja wkwkwkkwwk... ditunggu part 2 nya, terserah mau bahas apa aja yang penting ada part 2 nya.
yang versi 5g gimana kabarnya om? masuk ke indo juga ga? soalnya SM-A326B udah muncul di tkdn",2021-04-05T05:26:23Z,0
@RyanZID,Akhirnya...,2021-04-05T05:17:41Z,0
@akbarilham7292,"main game, panas, tinggal celup air es.",2021-04-05T05:16:28Z,0
@i4nchanel171,emang panas om ?,2021-04-15T06:57:49Z,0
@ryantomaulanai.4782,layarnya udh ada anti gores blm sih galaxy A52?,2021-04-05T05:04:04Z,0
@fachryahmad5907,Bagus mana dgn redmi note 10 pro,2021-04-05T05:01:15Z,0
@gasskeunchannel2741,"Saingan sama Xiaomi ✖️ 
Saingan sam Oreo ✔️",2021-04-05T04:54:56Z,0
@loechannel9757,Storagenya dah pake ufs blm ya? Kalo iya pake ufs versi brp?,2021-04-05T04:42:18Z,0
@bayufebriawan6865,Waah ada chanel detail gini auto subcribe gua bang. Mksih dan gua tambah yakin buat beli samsung A52 nya.,2021-04-05T04:38:41Z,3
@andikasetiawan3341,Sekarang gimana bang udah beli belum?,2021-10-29T14:57:29Z,0
@kisaischannel4206,"om review game nya, game yang pake emulator om",2021-04-05T04:32:02Z,0
@rsydhnrlb,Alhamdulillah sudah punyaa A52 warna violet,2021-04-05T04:24:55Z,1
@rizalaja3009,Brpa harga nya cuk yg 200gb itu,2021-06-08T00:26:49Z,0
@rsydhnrlb,@rizalaja3009 5.399.000,2021-06-11T12:54:04Z,0
@Alazim7890,"Game berat yg kurang: World of Warship blitz, dan World of Tank blitz.",2021-04-05T04:19:57Z,0
@alexei-ib4db,Ahh kirain gabisa 60fps waduh tolong dong worth ga ganti dari A80???,2021-04-05T04:13:25Z,0
@Simon-qg9zy,Worth it banget karena dapat update OS sampai 3 kali,2021-04-05T14:43:17Z,0
@yusufaviation6878,"Ada OIS nya,,",2021-04-05T04:11:28Z,0
@agamseyo,Dapet case juga kok om,2021-04-05T04:08:41Z,0
@agamseyo,Pantesan main rr3 enak banget hampir 90fps ternyata,2021-04-05T04:01:11Z,0
@LethargicaEl,"jawab dong pak dosen, nova 5t vs A72 mana yg lebih baik?",2021-04-05T03:53:45Z,0
@Simon-qg9zy,Kalo mau performa yang tinggi bisa ambil Nova 5t. Karena prosesornya beda jauh l. Snapdragon 720G vs Kirin 980.,2021-04-05T14:33:46Z,1
@betonbrader,"Jagat is The Best lah kali soal review, dibabat sampe detail banget. Mantap 👍🏻👍🏻👍🏻",2021-04-05T03:45:40Z,0
@ariesetiadi8273,Tolong bikin review atau content tentang hp yg bisa maen emulator  dong Oom,2021-04-05T03:36:04Z,0
@cancis7159,"Kaget sama thumbnail, antutu tembus 340k",2021-04-05T03:22:02Z,0
@fiearyalkalakazie7209,Smooth amat uniqlo,2021-04-05T03:10:34Z,0
@cakephone7893,Dada gua sakit pas epep dijadikan test gaming awowowok,2021-04-05T03:03:36Z,0
@jejakunus4335,Auto beli jaketnya bukan HP nya,2021-04-05T03:03:29Z,0
@maulanaphemau1488,"Biar performa kalah ama hape mendang mending tapi kalo soal update OS jawara diantara hape android lainnya... Kalo hape mendang mending mah ditanya kapan update OS dijawab, buat apa update OS yang penting dapet versi MI*I terbaru... Wtf banget... Kapok pake hape mendang mending...",2021-04-05T02:58:43Z,1
@dinamite6678,"Kalau dari segi performance sebenarnya hape ini sudah cukup untuk penggunaan yang sewajarnya di kehidupan sehari - hari tanpa melakukan pengujian menggunaka game- game kelas berat seperti ini. Tidak setiap hari penggunaan game yang dijalankan sehingga kalau kebutuhan harian saja sudah cukup dan terwakili. Pada dasarnya setiap pengguna hape lebih mengedepankan penggunaan harian daripada penggunaan game, kecuali gamer hardcore yang bila tidak main game sehari saja merasakan gejala kecanduan dan pusing kepala.",2021-04-05T02:16:29Z,16
@rendifisabilillahdabongkac7353,"Iya tuh. Kalo mau game banget, mending hp yg khusus game.  Kalo ini untuk sehari-hari aja",2021-04-06T02:54:25Z,0
@sthivanbonar7612,Supaya org tau bang kemampuan soc nya karna game mutlak mnguji kemampuan soc,2022-04-21T04:49:01Z,1
@figoferdyano7822,"Game free fire bukan game ringan tapi game berat itu hasil pengujiannya masih awal, data gamenya belum banyak, belum sebanyak punyaku. Punyaku aja udah 2,5 GB. Mungkin itu masih belum 2 GB, jadi belum berat. Wajar aja fps nya tinggi.",2021-04-05T02:07:42Z,1
@JagatReview,Data game tidak di-load ke RAM secara bersamaan lho.,2021-04-05T03:32:39Z,1
@figoferdyano7822,@JagatReview Oo gitu ya bang. Makasih udah ngasi info 🙏🙏,2021-04-05T03:36:23Z,1
@figoferdyano7822,@JagatReview Terus yang memengaruhi fps saat main game apa bang ?,2021-04-05T03:39:40Z,0
@Ali-dw4wn,Coba di celup air panas mendidih gimana?,2021-04-05T01:59:17Z,0
@syarifgaming4152,Om jagat tes ROG phone 3 om,2021-04-05T01:55:01Z,0
@JagatReview,Udah pernah kan... Udah lama lho,2021-04-05T03:33:00Z,0
@rifkyardhanatirta24,Yuk bisa yuk 1jt subs,2021-04-05T01:54:22Z,0
@rizkyhendrianto6563,Bukan kaum mendang mending salah 1 hp palling Worth di thn ini!!,2021-04-05T01:53:25Z,1
@Adaywithbi,"Sial, sekali nasibku tuhan, bulan lalu beli realme 7 pro....",2021-04-05T01:48:02Z,1
@Simon-qg9zy,Bersyukur aja bro. Mudah mudahan tahun depan bisa ganti yg sesuai dgn keinginan,2021-04-05T14:12:43Z,0
@pp-jb5yf,next tes game di hp redmi note 10 pro,2021-04-05T01:42:43Z,0
@ARYASAN_,Vs a72 gaming nya mantep mana ni pak dosen?😁,2021-04-05T01:40:42Z,0
@rianrendyprimawan1735,ini udah 5G blm bang?,2021-04-05T01:40:01Z,0
@bagasrizkiyanto8839,belom,2021-04-05T04:11:16Z,0
@hendryyono4153,Masih setia dengan kirin 985,2021-04-05T01:36:16Z,0
@radargadget,wihhh...yang ditunggu hadir juga.,2021-04-05T01:29:58Z,0
@multiteknologi_,Kemampuan asli Snapdragon 720g,2021-04-05T01:25:51Z,0
@dionprayoga7169,coba tes pubgnya pake gfx biar tau peformanya om,2021-04-05T01:19:33Z,0
@JagatReview,Ga bisa.. Udah dicoba,2021-04-05T01:20:49Z,0
@saidmhusni,ini review apa curhat bang :D,2021-04-05T01:19:18Z,0
@fridayyy88,"ada apa ini, knp reviewer kompak lambat mereview samsung a52",2021-04-05T01:17:02Z,0
@JagatReview,Karena kami terlambat bisa pegang unit A52.,2021-04-05T01:21:46Z,0
@agungstickerriau6316,Bnyk nih sponsor nya,2021-04-05T01:04:05Z,0
@rambo0071,Uniqloo mntaaap,2021-04-05T01:03:56Z,0
@gids9917,"Kayaknya selain biar beda dengan video review A72, video review A52 dengan tes gaming seolah ingin membuktikan bahwa dengan SoC + kombinasi UI dan fitur yg ditawarkan A52 jd salah satu midrange lengkap dengan kemampuan merata di hampir semua aspek. Dan jujur makin merasa ga salah pilih ambil A52 sminggu lebih lalu buat gantiin Note 10 Lite saya. So far puas sekali sm kombinasinya.",2021-04-05T01:03:22Z,2
@chandraadzi2146,"Ada sih game 20fps enak dimainin , catur misalnya 😅",2021-04-05T01:00:33Z,0
@dannaoneheart61,"Sayang bgt ya gak bs dibuka smoth extream, pdhlh Samsung A50s aja bs smooth extream main pubgnya",2021-04-05T00:58:15Z,0
@ulickgtr,Belum dirilis Tencent untuk a52,2021-06-01T19:17:39Z,0
@iimarkeu8906,kalo beli akhir tahun masih worth to buy ga? 🥺,2021-04-05T00:41:46Z,1
@JagatReview,Kita akan tau akhir tahun nanti,2021-04-05T01:23:06Z,0
@andikasetiawan3341,@JagatReview sekarang worth it kah?,2021-10-29T15:00:44Z,0
@Jonquil10,Kalo Video Playback dgn 60Hz dpt brp jam bang? Thanks,2021-04-05T00:25:10Z,0
@Nexusss_25,Kamu naya 🗿🗿🗿,2022-12-23T02:04:29Z,0
@haedarfathansadewa78,"Bingung mau milih A52 atau A72, minta saran dong gan",2021-04-05T00:24:17Z,0
@gids9917,"Kuncinya butuh kamera telephoto atau ngga. Kalo ngga, menurut saya mending ke A52 dan 256GB. Masalah batere 4.500 masih cukup besar, bs sharian, dan charger 15W Samsung bukan kaleng2 termasuk cepet.",2021-04-05T00:52:53Z,0
@CYV_COV,Keren dan informatif,2021-04-05T00:19:11Z,1
@LimitPros,Semoga bisa beli. Bantu do'ain,2021-04-05T00:14:57Z,0
@galihpujoprasetyo4482,Tetep pengen Redmi Note 8 Pro Walaupun Second🤣,2021-04-05T00:09:49Z,0
@Simon-qg9zy,Nggak mending redmi note 10 pro aja bro. Nanggung soalnya.,2021-04-05T14:20:58Z,0
@galihpujoprasetyo4482,@Simon-qg9zy dananya Ga Cukup🤣,2021-04-05T23:32:31Z,0
@Simon-qg9zy,"@galihpujoprasetyo4482 mending nabung aja lagi bro, syukur"" bisa beli redmi note 10 pro yg kondisi baru.",2021-04-06T00:09:54Z,0
@galihpujoprasetyo4482,@Simon-qg9zy Snapdragon 732g vs Mediatek Helip g90t kencengan mana?,2021-04-06T00:16:02Z,0
@Simon-qg9zy,"@galihpujoprasetyo4482 Jujur ya, kalo Snapdragon 732G itu lebih kencang dan stabil. Kalo Helio G90t emang kencang, tapi performanya nggak terlalu bagus.",2021-04-06T00:19:45Z,0
@ukraina0707,"Maaf om kalo om mainya make valhiem di aov jelas gak akan drop
Tp kalo mainya make bright sama roice jamin bakal ada penurunan fps
Soalnya efeknya pas dia ulti parah",2021-04-05T00:07:34Z,0
@tyarapryndn3555,"Mantafff Reviewnya, Om...
Tinggal nunggu review Vivo X60/X60 Pro",2021-04-05T00:07:18Z,0
@Jonquil10,"Kalo direndam pake cairan organik kyk Etanol, Hexan, Etil Asetat, dll tahan ga ya bang? 🤔",2021-04-05T00:06:13Z,0
@fatmahrosyati517,"Ya jangan lah,ngapain juga hp dicelupin ke cairan kaya gitu,Samsung cuma menjamin di kondisi air biasa",2021-04-05T00:14:04Z,1
@Jonquil10,"Ya kali aja kecipratan/ketumpahan, kan kalo lagi ngutak-ngatik bensin kendaraan, yg kerja dgn bahan kimia, SPBU, Pabrik, Laboratorium, Bengkel, ataupun bar/peminum alkohol gimana?",2021-04-05T00:28:41Z,0
@JagatReview,Nonton video kami mengenai IP67 dan ingress protection lainnya. Akan terjawab di situ.,2021-04-05T00:42:53Z,1
@Jonquil10,@JagatReview trimakasih bang👍,2021-04-05T00:45:31Z,0
@dododododo2992,Dosen favorit,2021-04-05T00:05:53Z,0
@waffyarrmusic3265,Gk ada lensa zoom,2021-04-05T00:02:56Z,0
@joypopz2267,"Kalau mau, tele, ambil A72",2021-05-02T12:06:23Z,0
@choirulanam2905,Bang bagus an mana realmi narzo 30 pro vs xiomi redmi not 10 pro?....,2021-04-04T23:44:40Z,0
@hendra.waskitha,"Saya Pre-Order di shopee waktu launchingnya, dpt softcase bening Om 😁",2021-04-04T23:24:07Z,1
@ngobrolsantuy4640,Review jagat memang mantab 👍,2021-04-04T23:18:39Z,1
@maddmctominay4122,"smartphone impian,",2021-04-04T23:18:37Z,0
@asdoasori154,Jadi bingung nunggu X3 Pro apa Beli A52 🤔,2021-04-04T23:16:14Z,0
@Simon-qg9zy,Ambil poco X3 Pro kalo mau performa tinggi. Kalo ga masalah dengan performa cukup. Ambil a52,2021-04-05T14:42:45Z,0
@funnylafunny5247,Nonton review pakai samsung a52. Gak salah pilih dong..,2021-04-04T23:14:18Z,0
@deslianridhona2314,Game ff buriq terlalu enteng kaya upil kering ...,2021-04-04T23:03:53Z,0
@mfaisalm47,"Hampir kebeli Ss-A52, akhirnya kebeli Note 9 Pro sama2 Snapdragon 720G. Sisanya bisa buat upgrade laptop.",2021-04-04T23:00:07Z,0
@alfarizy1040,"GWS 
Ganyu
Wangy
Sekali",2021-04-04T22:56:42Z,0
@titor6683,Suhunya gimana om? Apakah ga sepanas Redmi Note 10 Pro pada kondisi pengujian yg sama?,2021-04-04T22:37:29Z,0
@sffa-hv8i,Galaxy a52 udah pake heatpipe ditambah one ui jadi lebih stabil kinerja processornya,2021-04-06T03:46:59Z,0
@kanggatotchannel,Cuma disini review hp yg lengkap dan komplit puas nontonya mantulll👍,2021-04-04T22:25:41Z,1
@akmalulislam3818,makasih om,2021-04-04T21:56:56Z,0
@purboanggoro,"Next uji game di Smartphone buah buahan XR, terus bandingin sama snapdragon 855 series🔥",2021-04-04T21:29:38Z,0
@Simon-qg9zy,JR kagak pernah review iPhone bro.,2021-04-05T14:26:48Z,0
@meganugraha,saya beli A52 256GB dapet case,2021-04-04T20:39:37Z,0
@SamuEl-lr7vb,"Masih setia ama xiaomi bang, soalnya dari awal kenal android pakenya redmi 5a sih. Ampe sekarang masih selalu pake xiaomi, bukanya gamampu beli samsung, cuma emang dari awal beli xiaomi jaman masih nguli dan sekarang alhamdulillah udah kerja lebih baik, dan sekarang tinggal nunggu rilisnya poco x3 pro karna uangnya udah kekumpul",2021-04-04T20:14:28Z,0
@JagatReview,Ga ada yg nyuruh beli kok.. Hehehe,2021-04-05T00:19:41Z,0
@SamuEl-lr7vb,@JagatReview  cuma curhatan kaum kere hore yang sedang terjebak di musim mendang mending. Sana sini ngeluarin HP yg bikin ngiler isinya tapi udah kadung jadi mifen yaaa tetep komen walopun bukan bahas xiaomi 😁😁😁,2021-04-05T00:25:26Z,0
@elanghendysubrata2488,@SamuEl-lr7vb ya ga masalah kalo kamu emang udah sebegitunya cinta dengan xiaomi. Yang jadi masalah banyak oknum yang menjelek-jelekan brand S dan membanggakan brand X. Ini yang harusnya ga boleh dibiarkan...,2021-04-05T04:59:36Z,1
@SamuEl-lr7vb,"@elanghendysubrata2488  kebanyak pasti karna dari segi harga yg di serang, kalo untuk samsung sih emang namanya udah besar dari dulu dan untuk sebuah brand besar patutlah punya harga tinggi. Kaum mifen yg suka jelek2in brand lain ini dari segi harga ini yg ngeselin banget. Bikin mifen seolah2 kaum mlarat, dulu jaman nguli sih pen banget punya samsung biar  punya barang brand tapi apa mau di kata dulu masih susah buat ngumpulin duit. Sekarang giliran bisa ngumpulin duit malah udah kadung sreg sama si brand X ini",2021-04-05T11:24:58Z,1
@SamuEl-lr7vb,"@Dokar Karo  iya, ane juga ga ngomong ama ente",2021-04-05T20:55:04Z,0
@radensangundamarga8109,"Ada case nya kok di A52, saya udh pakai nih 😁",2021-04-04T20:08:10Z,1
@masakin8173,A52 5g gak masuk indo kah?,2021-04-04T20:07:33Z,0
@JagatReview,Belum,2021-04-05T00:19:53Z,0
@masakin8173,@JagatReview pengen yang sekalian 5g biar gak gonta ganti lagi pengennya.,2021-04-05T07:04:44Z,0
@fauzanojexn2317,"Bahas 5G om dedi, baru dirilis di 13 wilayah katanya.",2021-04-04T19:52:26Z,0
@An_Najib,aman dari Bu Susi,2021-04-04T19:49:58Z,0
@bagasmisbachul8822,"Di gadgetin charger 15w dj jagat 25w, YANG BENER TU YANG MANAAAA",2021-04-04T19:48:11Z,0
@JagatReview,Nonton detailnya sampe selesai,2021-04-05T00:20:21Z,0
@hardyanpajero69,👍😎☕🍩,2021-04-04T19:20:25Z,0
@pakwo89,"Alhamdulillah kemarin kebeli samsung A52. Yang belum ganti/nambah hape, semoga segera kebeli, amin.",2021-04-04T19:19:04Z,0
@theguard0123,Baterainya gimana ?? Awet gak bang??,2021-04-05T00:23:26Z,0
@gids9917,"@theguard0123 awet bang, pemakaian medium.",2021-04-05T00:55:42Z,0
@irawnnova1402,"Ga penrah niat beli samsung, kenapa. Karena spek yang ingin di beli ga sampe duitnya, alias kere, tapi pengen spek  top wkwk",2021-04-04T19:18:03Z,0
@Ry-tk4jf,Nonton review A52 make A52 😆😆😆,2021-04-04T19:06:12Z,2
@dewajost,work it nggak bro,2021-06-17T22:19:57Z,0
@DhenyMilanisti1899,"Kereeeennn review-nya, sangat membantu dalam menentukan pilihan HP yg cocok untuk kami. Sukses selalu utk JR TV.",2021-04-04T19:05:28Z,0
@KudaMagang,"Terimakasih kepada jagatre- eh maksudnya pak dosen untuk request test game omyouji arena saya didengarkan..
Itu game saya mainkan di samsung a30 padahal setting grafik extreme low sudah tidak ketolong lagi.. pas main paling sekitaran cuman 5-10 fps 🤣🤣
Ntah kenapa game2 buatan NetEase grafik paling rendah tetep aja terasa berat di Samsung a30 saya ini",2021-04-04T18:52:49Z,0
@antonisinaga12,"Review lumayan panjang tapi tidak membosankan, no skip bahkan kadang diulang supaya lebih dimengerti 😁, Terimakasih team Jagat review yang sangat bermanfaat terutama bagi kami kaum haus pengetahuan 😇",2021-04-04T18:32:10Z,128
@nifalaufar9139,"Gilak baru tau jagat kalau ngetes produk all out banget👏. Kelihatannya sih hasil akhirnya kelihatan mudah, tapi dibalik layar... perfeksionis banget😲. Mantap lah, jadi makin trust ama jagat😄",2021-04-04T18:26:00Z,3
@LingkarWaktu,Kangen hp mito,2021-04-04T18:21:22Z,0
@The_SxPlay,a52 pake UFS atau eMMC ya?,2021-04-04T18:20:38Z,0
@The_SxPlay,a52 pake UFS atau eMMC ya?,2021-04-04T18:19:54Z,0
@gids9917,Udah UFS,2021-04-05T00:53:16Z,0
@janskazep,"Kurangnya lubang kameranya bikin merinding bagi pengidap trypophobia, mending disamarkan bezel kamera belakangnya pake warna gelap",2021-04-04T18:19:19Z,0
@jeaniverfernando2812,Mending Samsung s9 plus masih kenceng,2021-04-04T18:16:29Z,0
@JagatReview,Mending S21 ultra. Lebih kenceng,2021-04-05T00:24:52Z,0
@Pertamax7-HD,jadi semangat pengen punya samsung,2021-04-04T18:14:36Z,0
@ibnu8906,"Akhirnya muncul juga review yg ditunggu-tunggu , makasih om deddy 😀",2021-04-04T17:57:55Z,0
@ekobudianto1484,Yuk bisa yuk THR ganti A52,2021-04-04T17:41:59Z,0
@argres5808,"Revew yg mantap


Otw tumbassss",2021-04-04T17:39:39Z,0
@FajriMedia2,Mndinh redmi not 10 pro,2021-04-05T02:59:11Z,0
@argres5808,Bosen xiaomi bero...,2021-04-05T06:45:35Z,0
@Yu_wa_lubis,Nah honkai impact lah,2021-04-04T17:39:28Z,0
@komangdandapanesayuda1523,"Klo kita mau beli charger yg 25 Watt cukup beli kepala charger nya aja apa harus sepaket ya om, yg tau boleh dijawab🙏",2021-04-04T17:29:59Z,0
@Simon-qg9zy,cukup kepala chargernya aja,2021-04-05T14:25:57Z,0
@noname-mo6ku,Nunggu thr buat ganti a51 jadi a52 😅,2021-04-04T17:16:32Z,0
@dannangarinaldy,Om mau request boleh test game fortnite di chip mid range? Terima kasih banyak 🙏,2021-04-04T17:13:19Z,0
@FloppyArshalouys,A52 bukan nya udah 5G ya? apa belum masuk yang 5G?,2021-04-04T17:02:01Z,0
@Simon-qg9zy,Yg masuk cuma versi 4Gnya. Karena di indo belum ada 5G,2021-04-05T14:49:21Z,0
@FloppyArshalouys,@Simon-qg9zy untung dikasih tau sama agan makasih ya wkwkw 😂,2021-04-05T14:52:52Z,0
@Simon-qg9zy,"@FloppyArshalouys ya bang, sama""",2021-04-06T01:12:55Z,0
@rullyantowibisono,"Bang, dengan banyaknya yang pakai 720G, kayaknya kalau nonton review, ga ada satupun yang bisa smooth extreme. 

Dulu Helio G90T langsung smooth extreme kayaknya. Di redmi note 8 pro.",2021-04-04T17:00:24Z,1
@gaelstudioss,Galaxy A52 hape yg lagi hype2nya dengan fitur semi flagship dengan desain gen S21,2021-04-04T16:58:59Z,0
@mohamadgunturpradana7887,Dan akhirnya ada yang menguji hp ini dengan game Marverl Future Fight. . Btw bang gue pake samsung s8+. Mending ganti A52 apa keep s8+ ya?,2021-04-04T16:56:53Z,0
@kristianthosulistiohadi6590,A52 sama A72 kan ga beda jauh harga dan spec nya.. lebih worth beli yang mana ya?,2021-04-04T16:55:25Z,0
@JagatReview,Tergantung dana dan kebutuhan sih,2021-04-04T17:04:05Z,0
@kristianthosulistiohadi6590,"@JagatReview dana aman. Plus minusnya signifikan nggak ya? Kelebihan dan kekurangannya jika dibandingkan side by side, lebih baik yg mana ya? Masih bimbang.. apa nunggu A72 5G ya?",2021-04-04T17:11:15Z,0
@gids9917,"@kristianthosulistiohadi6590 Kuncinya butuh kamera telephoto atau ngga. Kalo ngga, menurut saya mending ke A52 dan 256GB. Masalah batere 4.500 masih cukup besar, bs sharian, dan charger 15W Samsung bukan kaleng2 termasuk cepet.
Kalo 5G gausah tlalu ngarep masuk gan, 5G pun blom jelas sampe skrg kapan bisa terkoneksi.",2021-04-05T00:56:49Z,0
@riizkymaulanna,Sd 720G gk bisa ngebuka grafik ultra di Ml🙂,2021-04-04T16:54:57Z,0
@rullyantowibisono,"Nyaris beli A52. CAKEP BANGET.... 
Akhirnya beli A72 demi layar gede, biar bisa nonton lebih enak.

Biar muka nya kang Dedy lebih gede lagi. 😅😅😅",2021-04-04T16:53:19Z,0
@milhamghazali,Jagat saya mau usulkan. Game tahun ini akan banyak game mobile terbaru yang nyiksa hp . Kalo boleh masukin ke daftar review hp,2021-04-04T16:46:11Z,0
@jbonk8797,"Tinggal nunggu A52 vs Redmi note 10 Pro. beda 1 juta tp IOS, IP67 vs 732 lebih murah 1 juta",2021-04-04T16:45:19Z,0
@seethesign,bang mending beli A52 atau M51?,2021-04-04T16:44:46Z,0
@gids9917,"A52: OIS, IP67, hasil video stabil di semua resolusi dan lensa (apalagi kalo pake ultra steady max di FHD30FPS)
M51: batere gede 7000mah , layarnya lebih besar.

Tergantung kbutuhan.",2021-04-05T00:59:21Z,0
@vinshin8230,AnTuTu nya over power🤣,2021-04-04T16:44:35Z,0
@malikibra1437,Tanya dikit om...mending mana dg a72 yg beda 1jtan..tks,2021-04-04T16:43:02Z,0
@Simon-qg9zy,Kebutuhannya buat apa dulu nih?,2021-04-05T14:35:18Z,0
@malikibra1437,@Simon-qg9zy buat jangka panjang dan dipakai sehari2...saat ini pakai a51..8/128...om,2021-04-05T14:45:17Z,0
@Simon-qg9zy,"@malikibra1437 A72 berarti. kan sama-sama dapat update OS sampai 3 kali kayak sebelumnya. Cuman bedanya yg tahun kemarin cuma sampai Android 13, kalo tahun ini sampai Android 14. Ambilnya yg 8/256GB aja ya biar nggak nanggung dan cepat penuh.",2021-04-05T15:06:35Z,0
@malikibra1437,@Simon-qg9zy ok om td siang sdh beli..sy hanya pengen dukungan aja biar gk nyesel...tks om,2021-04-05T15:11:15Z,0
@HopeRizky,Game Line Get's Rich dong om. Dapet grafik apa?,2021-04-04T16:39:14Z,0
@ilhamfahriza805,"Tipe hp Samsung yang gw sering liat itu, dia hp yang balance, gak kaya hp laen yang mentingin prosesor trus kameranya di turunin",2021-04-04T16:37:40Z,0
@innosensiusmarchel6796,Mungkin bisa ditambah suhu permukaan nya bang 🙏,2021-04-04T16:32:40Z,0
@arasheesh_,Tim Jagat bikin dong pembahasan Redmi Note 10 Pro ama hape ini mana yang Worth it.Jadi bingung nih mau ngambil hape ini atau Redmi Note 10 Pro soalnya kalo diliat dari spek ada fitur yg ada di Redmi Note 10 Pro tapi gak ada di hape ini juga sebaliknya,2021-04-04T16:28:34Z,1
@sffa-hv8i,Perbedaan paling mencolok di galaxy a52 yaitu one ui,2021-04-06T03:44:44Z,0
@pepiilpinturichio4193,"mantap, ada ragnarok M, ternyata bisa extreme 60 fps ya. udah lama pensiun, jadi ingin main lagi gara2 lihat di review Jagat",2021-04-04T16:28:07Z,1
@f-san6997,NOTE 10 PRO DONG😭 .. BUAT VIDEO KAYA GINI JUGA,2021-04-04T16:27:45Z,0
@rusli7198,"Saya udah beli,tp sayang ya blm 5g tp yg keluaran diglobal udah 5g kenapa Indonesia blm 5g ya?",2021-04-04T16:26:10Z,0
@akunke-2914,Bingun mau pilih Renot 10 pro atau Samsung A52 😀,2021-04-04T16:24:49Z,0
@Simon-qg9zy,"Kalo pengen yg tahan air, ambil Samsung. Kalo nggak butuh fitur tahan air ya ambil redmi note 10 pro.",2021-04-05T14:20:00Z,0
@bagasparamaputra7999,niat hati beli iphone xr tapi dana cukup di A52 cuakks,2021-04-04T16:20:51Z,0
@fsjproject9362,Di moba tumben ga ada vainglory,2021-04-04T16:20:21Z,0
@IbnuBilalStudio,👍👍👍,2021-04-04T16:16:48Z,0
@corelkhayangan539,REDMI note 10 series menggoda tetapi Samsung A series LEBIH menawan,2021-04-04T16:09:20Z,0
@corelkhayangan539,Baru kali ini dengerin iklan sampe serius banget wkwkw. Enak pembawaannya,2021-04-04T16:07:38Z,1
@riseoffaiz7590,Gitu dong kenapa ga dari dulu a51 pake snapdragon aja... Emang sih honkai impact sma genshin impact adalah game susah buat Stabil klo ga di pc... Ni aja poco x3 aja agak frame dikit tapi ga sering lebih ke 30 fps keatas.. Jarang 25 fps ke bawah..,2021-04-04T15:59:17Z,0
@andreanchentoso,Lebih suka yg ke gini reviewny... gaming ny diperbnyk...,2021-04-04T15:54:44Z,0
@inrahusein4498,Tq om 😎,2021-04-04T15:52:47Z,0
@ariswb7845,Mending mana sih a52 sama m51,2021-04-04T15:50:59Z,0
